#{"t_start": 1788182106.9921272, "env_id": "None"}
r,l,t
122.521612,1,6.092321
-125.0,1,6.094651
-10.23455,1,6.096803
155.277774,1,6.098918
57.009287,1,6.10095
-42.990713,2,6.10476
89.76545,1,6.10686
22.521612,2,6.111656
22.521612,1,6.114071
89.76545,1,6.116431
57.009287,1,6.118694
-210.23455,3,6.125231
75.0,3,6.131043
89.76545,1,6.133176
-125.0,1,6.135356
-110.23455,2,6.139679
-77.478388,3,6.145449
-125.0,1,6.147589
89.76545,1,6.149825
57.009287,1,6.152034
-177.478388,3,6.158602
-125.0,1,6.160867
-10.23455,2,6.165072
-125.0,1,6.167205
-42.990713,1,6.169706
-125.0,1,6.172319
-125.0,1,6.174912
122.521612,1,6.177146
89.76545,1,6.179358
-77.478388,2,6.183156
-125.0,1,6.18517
89.76545,1,6.187185
122.521612,1,6.189193
-10.23455,2,6.192901
-125.0,1,6.194922
-125.0,1,6.196816
122.521612,1,6.198819
-125.0,1,6.200706
89.76545,1,6.202674
22.521612,2,6.20625
-25.0,2,6.20966
122.521612,1,6.211629
89.76545,1,6.213532
-25.0,2,6.216987
-44.722226,2,6.220407
57.009287,1,6.222309
155.277774,1,6.224084
22.521612,2,6.227919
-42.990713,1,6.230162
22.521612,1,6.232378
-125.0,1,6.234548
89.76545,1,6.236554
155.277774,1,6.238589
155.277774,1,6.240603
89.76545,1,6.242587
-125.0,1,6.244454
-42.990713,1,6.246398
89.76545,1,6.248304
-125.0,1,6.250237
55.277774,2,6.253732
-25.0,2,6.257324
155.277774,1,6.25916
122.521612,1,6.26104
155.277774,1,6.262936
-125.0,1,6.264818
22.521612,1,6.266716
-10.23455,1,6.268568
155.277774,1,6.270542
-42.990713,2,6.27403
-42.990713,1,6.275901
122.521612,1,6.27779
122.521612,1,6.279654
-42.990713,2,6.283123
-142.990713,2,6.286591
-10.23455,1,6.28845
22.521612,2,6.291978
89.76545,1,6.293891
-142.990713,2,6.297366
55.277774,1,6.299302
122.521612,1,6.301177
22.521612,1,6.303205
122.521612,1,6.305133
89.76545,1,6.307412
-42.990713,2,6.311451
-125.0,1,6.313456
-25.0,2,6.317182
122.521612,1,6.319224
122.521612,1,6.321211
-10.23455,2,6.324819
89.76545,1,6.326787
-125.0,1,6.328677
57.009287,1,6.33071
57.009287,1,6.332668
89.76545,1,6.334646
122.521612,1,6.336663
155.277774,1,6.338657
57.009287,1,6.340543
-110.23455,2,6.343969
57.009287,1,6.34585
57.009287,1,6.3478
122.521612,1,6.34976
-125.0,1,6.351662
155.277774,1,6.353546
89.76545,1,6.355501
75.0,3,6.360485
-110.23455,2,6.363828
89.76545,1,6.365691
-125.0,1,6.367597
155.277774,1,6.369421
-10.23455,1,6.37133
122.521612,1,6.373225
-125.0,1,6.37517
55.277774,2,6.378555
57.009287,1,6.380525
-125.0,1,6.382394
22.521612,1,6.384249
-110.23455,2,6.387693
-42.990713,2,6.391093
57.009287,1,6.392968
155.277774,1,6.394862
155.277774,1,6.396775
57.009287,1,6.398627
-110.23455,3,6.403708
122.521612,1,6.405806
122.521612,1,6.407872
57.009287,1,6.409862
155.277774,1,6.411768
89.76545,1,6.413647
122.521612,1,6.415614
